timestamp,longitude,latitude,speed,fuel_consumption,wind_speed,wind_direction,course,engine_power,draft,vessel_name,voyage_id,departure_port,arrival_port
2024-01-20 00:00:00,120.585346,31.862436,13.66,23.54,16.71,253.71,80.54,765.9,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 00:10:00,120.603622,31.860598,15.16,27.97,9.9,138.42,71.03,756.6,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 00:20:00,120.621898,31.858754,15.73,27.63,16.54,308.0,81.7,856.5,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 00:30:00,120.640174,31.856906,15.06,27.21,13.16,1.14,77.48,808.2,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 00:40:00,120.65845,31.855052,16.04,29.21,15.78,38.37,76.17,840.1,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 00:50:00,120.676725,31.853192,14.52,27.51,4.35,82.45,83.56,727.9,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 01:00:00,120.695001,31.851327,15.31,23.42,18.72,161.59,75.19,696.9,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 01:10:00,120.713276,31.849457,14.46,24.47,3.67,228.97,82.53,758.1,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 01:20:00,120.731551,31.847582,14.95,25.62,5.34,86.44,80.01,709.0,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 01:30:00,120.749826,31.845701,15.44,31.36,11.69,125.58,70.18,884.8,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 01:40:00,120.7681,31.843814,15.79,28.89,6.82,14.37,73.14,906.1,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 01:50:00,120.786374,31.841922,15.56,26.99,18.58,125.83,31.04,818.3,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 02:00:00,120.804648,31.840025,14.7,26.49,9.55,301.0,87.69,779.3,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 02:10:00,120.822922,31.838123,15.53,27.23,18.14,174.31,71.43,811.4,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 02:20:00,120.841195,31.836215,14.87,28.27,3.88,101.35,40.97,851.7,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 02:30:00,120.859467,31.834301,14.51,24.25,11.18,158.92,87.38,779.9,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 02:40:00,120.877739,31.832383,15.16,26.75,10.91,349.77,79.36,794.4,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 02:50:00,120.896011,31.830459,11.56,36.54,5.52,296.16,72.59,1106.5,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 03:00:00,120.914282,31.828529,15.81,27.21,4.09,219.9,75.58,846.1,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 03:10:00,120.932552,31.826594,15.01,24.57,8.81,3.98,84.45,741.7,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 03:20:00,120.950822,31.824654,11.55,44.04,19.01,187.38,76.31,1349.3,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 03:30:00,120.969091,31.822709,17.59,40.37,13.76,206.44,75.33,1147.9,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 03:40:00,120.98736,31.820758,15.06,26.22,7.1,120.67,75.37,659.8,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 03:50:00,121.005627,31.818801,21.35,43.52,10.91,147.8,72.56,1240.6,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 04:00:00,121.023894,31.816839,15.19,25.3,7.44,239.86,71.48,759.1,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
2024-01-20 04:10:00,121.042161,31.814872,14.85,25.77,5.2,208.62,72.04,751.3,10.413159774264882,远洋二号,VOYAGE_0005,洛杉矶,上海
