timestamp,longitude,latitude,speed,fuel_consumption,wind_speed,wind_direction,course,engine_power,draft,vessel_name,voyage_id,departure_port,arrival_port
2024-01-08 00:00:00,117.645645,30.502961,15.52,28.88,4.38,216.08,121.67,844.3,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 00:10:00,117.667934,30.506509,16.99,29.93,6.58,90.53,76.09,935.7,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 00:20:00,117.690224,30.51005,16.78,30.13,16.19,272.05,74.09,879.3,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 00:30:00,117.712513,30.513584,15.97,27.97,3.85,283.16,88.44,825.7,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 00:40:00,117.734802,30.517112,15.19,25.16,4.96,133.47,81.92,831.1,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 00:50:00,117.757092,30.520634,16.32,31.1,14.5,320.65,79.24,872.8,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 01:00:00,117.77938,30.524148,15.5,28.76,12.11,85.08,87.45,798.0,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 01:10:00,117.801669,30.527657,16.06,28.65,14.48,302.74,76.28,917.6,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 01:20:00,117.823957,30.531159,16.77,30.65,3.57,149.29,88.87,869.5,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 01:30:00,117.846245,30.534654,15.74,25.82,5.99,291.71,74.6,729.0,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 01:40:00,117.868533,30.538143,15.34,28.04,9.75,216.52,86.75,776.9,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 01:50:00,117.89082,30.541625,16.52,31.47,5.02,359.24,80.97,890.9,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 02:00:00,117.913107,30.545101,20.18,39.8,8.73,358.59,72.4,1236.8,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 02:10:00,117.935393,30.54857,16.58,31.1,12.87,50.12,88.37,905.1,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 02:20:00,117.957679,30.552033,13.14,48.16,10.89,227.72,85.92,1365.1,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 02:30:00,117.979964,30.555489,17.0,30.79,17.49,44.58,76.46,840.8,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 02:40:00,118.002248,30.558939,17.3,30.95,6.43,25.47,77.18,854.0,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 02:50:00,118.024532,30.562382,16.27,27.78,9.05,130.73,129.14,804.6,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 03:00:00,118.046815,30.565819,16.47,30.13,11.68,283.57,83.63,996.6,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 03:10:00,118.069097,30.569249,15.59,25.1,8.68,146.01,82.02,723.7,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 03:20:00,118.091379,30.572672,16.77,30.01,15.69,197.92,77.35,920.4,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 03:30:00,118.113659,30.57609,16.87,30.88,9.87,17.11,77.42,862.2,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 03:40:00,118.135939,30.5795,16.47,31.32,11.27,218.64,80.79,1012.1,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 03:50:00,118.158217,30.582904,17.27,28.0,10.25,52.09,80.47,816.2,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 04:00:00,118.180495,30.586302,15.99,29.91,5.89,51.88,83.49,872.1,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 04:10:00,118.202772,30.589693,16.87,30.39,15.4,277.2,85.87,880.3,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 04:20:00,118.225047,30.593077,16.18,26.83,9.56,226.97,63.29,796.2,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 04:30:00,118.247322,30.596455,15.6,27.3,17.29,120.67,81.88,765.2,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 04:40:00,118.269595,30.599827,16.32,30.63,14.37,319.12,78.61,869.0,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 04:50:00,118.291867,30.603192,17.2,31.8,13.01,294.83,85.37,936.2,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 05:00:00,118.314138,30.606551,16.15,29.86,13.92,7.08,77.6,835.5,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 05:10:00,118.336408,30.609903,16.56,31.67,16.33,47.72,75.95,936.1,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 05:20:00,118.358676,30.613248,15.66,25.25,6.3,324.49,84.29,758.0,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 05:30:00,118.380943,30.616587,16.78,31.49,7.45,6.85,81.83,891.4,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 05:40:00,118.403208,30.61992,17.47,33.08,13.15,241.26,84.91,957.6,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 05:50:00,118.425472,30.623246,16.18,30.77,19.17,111.12,74.92,993.3,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 06:00:00,118.447735,30.626565,17.56,32.59,19.55,33.32,81.81,925.8,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 06:10:00,118.469996,30.629878,15.62,27.44,19.64,306.96,86.16,896.9,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 06:20:00,118.492255,30.633185,16.86,28.78,6.48,83.19,80.83,894.7,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 06:30:00,118.514513,30.636485,17.17,32.62,19.49,129.14,72.89,889.2,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 06:40:00,118.536769,30.639778,16.64,30.54,12.76,87.1,88.3,844.1,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 06:50:00,118.559023,30.643065,16.05,27.62,5.18,241.55,75.01,865.9,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 07:00:00,118.581276,30.646346,17.9,35.1,19.39,332.95,74.11,1062.1,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 07:10:00,118.603527,30.64962,16.52,29.17,8.3,324.94,86.27,902.3,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 07:20:00,118.625776,30.652887,15.98,29.0,6.19,93.57,81.61,859.3,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 07:30:00,118.648023,30.656148,16.64,29.72,10.58,71.5,85.05,847.1,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 07:40:00,118.670268,30.659403,17.19,31.67,5.98,1.43,83.25,969.1,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
2024-01-08 07:50:00,118.692511,30.662651,16.49,28.7,3.52,262.42,77.96,764.5,13.188416671143251,远洋一号,VOYAGE_0002,新加坡,鹿特丹
